InventoryID,SupplyID,QuantityAvailable,InventoryDate
INV09071,SUP03818,262,2021-11-02
INV09072,SUP07310,200,2022-07-29
INV09073,SUP02854,277,2025-09-18
INV09074,SUP08621,132,2021-03-05
INV09075,SUP17620,16,2022-11-26
INV09076,SUP14079,258,2023-02-08
INV09077,SUP17321,332,2024-07-07
INV09078,SUP07628,348,2023-12-31
INV09079,SUP09558,338,2025-09-22
INV09080,SUP02874,80,2021-12-06
INV09081,SUP10294,148,2024-03-15
INV09082,SUP03843,119,2024-05-25
INV09083,SUP11840,270,2023-03-09
INV09084,SUP15723,76,2022-01-19
INV09085,SUP14808,189,2024-05-03
INV09086,SUP03688,58,2021-08-28
INV09087,SUP16138,163,2025-11-06
INV09088,SUP01140,160,2025-05-22
INV09089,SUP15400,40,2025-03-20
INV09090,SUP15784,305,2022-09-24
INV09091,SUP13797,196,2024-12-15
INV09092,SUP08980,91,2025-10-23
INV09093,SUP14118,365,2022-10-07
INV09094,SUP10693,152,2024-12-24
INV09095,SUP00290,195,2021-03-06
INV09096,SUP07997,286,2022-07-11
INV09097,SUP04563,112,2023-04-28
INV09098,SUP19469,245,2021-06-27
INV09099,SUP07930,374,2023-10-15
INV09100,SUP06990,209,2025-12-02
INV09101,SUP19526,18,2022-05-02
INV09102,SUP07145,25,2023-02-01
INV09103,SUP12809,69,2023-07-15
INV09104,SUP13724,332,2025-08-26
INV09105,SUP16606,27,2022-09-12
INV09106,SUP14412,44,2022-03-19
INV09107,SUP09696,79,2023-12-12
INV09108,SUP18618,396,2022-09-12
INV09109,SUP13321,353,2021-12-25
INV09110,SUP17917,192,2021-08-18
INV09111,SUP02627,103,2023-02-06
INV09112,SUP02958,163,2025-05-27
INV09113,SUP05304,203,2021-03-18
INV09114,SUP08162,179,2025-05-12
INV09115,SUP07973,211,2022-02-18
INV09116,SUP10772,94,2021-07-09
INV09117,SUP00430,19,2023-06-28
INV09118,SUP06430,207,2023-11-03
INV09119,SUP16530,10,2021-02-21
INV09120,SUP04359,192,2025-06-25
INV09121,SUP01923,201,2023-09-16
INV09122,SUP12225,387,2023-10-22
INV09123,SUP15704,26,2021-11-12
INV09124,SUP18719,127,2022-01-25
INV09125,SUP16182,116,2022-11-28
INV09126,SUP09531,84,2023-09-18
INV09127,SUP02839,48,2025-02-09
INV09128,SUP09414,46,2025-11-25
INV09129,SUP06754,198,2023-12-09
INV09130,SUP19332,342,2022-09-28
INV09131,SUP16267,326,2025-05-08
INV09132,SUP14520,344,2022-11-02
INV09133,SUP08911,224,2021-10-21
INV09134,SUP14190,207,2025-04-25
INV09135,SUP06424,157,2025-11-21
INV09136,SUP17946,386,2021-07-21
INV09137,SUP00642,399,2025-08-11
INV09138,SUP16035,193,2023-11-24
INV09139,SUP12387,268,2024-10-17
INV09140,SUP03008,203,2021-09-29
INV09141,SUP03649,93,2022-02-25
INV09142,SUP03319,258,2025-01-23
INV09143,SUP11082,199,2021-03-16
INV09144,SUP07775,168,2023-07-30
INV09145,SUP10352,177,2023-03-05
INV09146,SUP11152,64,2025-01-01
INV09147,SUP03637,68,2025-11-07
INV09148,SUP10498,252,2023-12-06
INV09149,SUP12812,188,2021-08-26
INV09150,SUP00611,356,2021-01-09
INV09151,SUP00364,155,2022-09-29
INV09152,SUP02964,321,2021-04-01
INV09153,SUP14280,380,2024-11-08
INV09154,SUP10367,56,2025-10-03
INV09155,SUP01932,206,2024-05-02
INV09156,SUP07211,364,2025-11-21
INV09157,SUP05051,262,2021-06-28
INV09158,SUP09492,190,2022-11-14
INV09159,SUP13353,209,2023-08-15
INV09160,SUP05638,175,2025-12-27
INV09161,SUP11486,170,2021-04-05
INV09162,SUP04865,270,2021-07-31
INV09163,SUP00875,91,2023-12-03
INV09164,SUP01181,209,2025-04-19
INV09165,SUP07930,391,2024-09-11
INV09166,SUP07194,121,2025-03-07
INV09167,SUP03758,262,2022-10-02
INV09168,SUP16961,65,2021-02-16
INV09169,SUP10248,158,2024-03-28
INV09170,SUP07993,299,2025-04-03
INV09171,SUP12595,161,2022-10-02
INV09172,SUP11388,397,2024-08-01
INV09173,SUP06379,188,2022-03-06
INV09174,SUP04256,49,2022-10-20
INV09175,SUP19559,27,2022-02-15
INV09176,SUP17797,395,2022-01-30
INV09177,SUP10989,362,2022-08-10
INV09178,SUP14411,31,2022-07-21
INV09179,SUP01062,310,2023-12-27
INV09180,SUP04585,77,2022-10-16
INV09181,SUP08558,151,2025-05-02
INV09182,SUP10554,394,2023-06-23
INV09183,SUP17963,43,2024-10-06
INV09184,SUP10496,251,2021-08-29
INV09185,SUP02628,206,2022-07-13
INV09186,SUP16511,373,2021-11-02
INV09187,SUP16633,147,2021-11-19
INV09188,SUP19923,128,2022-07-15
INV09189,SUP02720,156,2021-08-23
INV09190,SUP18050,33,2021-02-01
INV09191,SUP11256,373,2024-06-29
INV09192,SUP12197,214,2024-02-21
INV09193,SUP02024,22,2023-11-19
INV09194,SUP18948,69,2021-07-29
INV09195,SUP06639,158,2022-02-28
INV09196,SUP06911,383,2024-01-17
INV09197,SUP07159,180,2022-12-19
INV09198,SUP14529,231,2024-01-31
INV09199,SUP07590,67,2022-10-15
INV09200,SUP05222,101,2022-07-10
INV09201,SUP07233,171,2021-10-17
INV09202,SUP14455,98,2024-12-13
INV09203,SUP02870,135,2025-07-05
INV09204,SUP04804,211,2022-08-04
INV09205,SUP00562,212,2024-03-21
INV09206,SUP18613,379,2022-05-17
INV09207,SUP06010,83,2021-12-17
INV09208,SUP07010,373,2021-05-26
INV09209,SUP19496,348,2022-09-30
INV09210,SUP01184,128,2024-06-09
INV09211,SUP09853,18,2022-11-25
INV09212,SUP10685,389,2024-01-13
INV09213,SUP00437,196,2023-06-28
INV09214,SUP10561,277,2021-04-14
INV09215,SUP01779,334,2021-09-24
INV09216,SUP03079,258,2021-03-01
INV09217,SUP04665,66,2023-08-23
INV09218,SUP00389,181,2024-10-15
INV09219,SUP03665,353,2021-04-14
INV09220,SUP18078,190,2021-08-05
INV09221,SUP09834,321,2023-02-25
INV09222,SUP07990,305,2021-04-21
INV09223,SUP18947,376,2021-06-26
INV09224,SUP00747,21,2023-05-24
INV09225,SUP10372,272,2023-03-14
INV09226,SUP03229,343,2022-01-02
INV09227,SUP17167,351,2024-12-14
INV09228,SUP13069,331,2024-05-05
INV09229,SUP08695,122,2025-12-31
INV09230,SUP15584,39,2024-04-28
INV09231,SUP18494,256,2024-07-13
INV09232,SUP10749,362,2025-09-09
INV09233,SUP11415,341,2024-11-14
INV09234,SUP05466,165,2024-12-03
INV09235,SUP17499,261,2023-07-03
INV09236,SUP10044,132,2024-06-16
INV09237,SUP03047,264,2022-12-30
INV09238,SUP17105,44,2022-10-02
INV09239,SUP06065,111,2022-11-12
INV09240,SUP02918,317,2025-08-02
INV09241,SUP15624,283,2022-02-10
INV09242,SUP09731,343,2024-12-31
INV09243,SUP12229,94,2025-04-03
INV09244,SUP15078,169,2024-10-05
INV09245,SUP03942,378,2025-07-16
INV09246,SUP14691,35,2023-12-29
INV09247,SUP12670,196,2021-06-10
INV09248,SUP01460,203,2025-03-28
INV09249,SUP02090,202,2025-04-15
INV09250,SUP13571,215,2023-08-12
INV09251,SUP19804,250,2024-03-08
INV09252,SUP00478,349,2021-09-27
INV09253,SUP11843,391,2021-07-10
INV09254,SUP07161,347,2025-07-23
INV09255,SUP15844,108,2025-07-02
INV09256,SUP01396,307,2024-12-01
INV09257,SUP17458,42,2023-08-18
INV09258,SUP09327,294,2021-07-19
INV09259,SUP15150,134,2023-07-23
INV09260,SUP02923,214,2022-09-28
INV09261,SUP16104,264,2024-11-02
INV09262,SUP04062,74,2024-08-12
INV09263,SUP19010,94,2024-12-25
INV09264,SUP05025,205,2025-04-19
INV09265,SUP04960,302,2023-08-12
INV09266,SUP15326,228,2023-08-22
INV09267,SUP14269,203,2022-04-20
INV09268,SUP03599,339,2022-04-04
INV09269,SUP13102,168,2021-10-22
INV09270,SUP10495,123,2025-10-30
INV09271,SUP09442,211,2024-06-17
INV09272,SUP13716,183,2022-06-13
INV09273,SUP01849,184,2023-01-15
INV09274,SUP13358,335,2023-03-14
INV09275,SUP13795,352,2022-01-11
INV09276,SUP12422,289,2024-12-03
INV09277,SUP05914,196,2024-09-24
INV09278,SUP04245,56,2022-11-08
INV09279,SUP17237,370,2025-06-04
INV09280,SUP14687,70,2025-10-29
INV09281,SUP12479,275,2025-12-13
INV09282,SUP18977,347,2022-10-28
INV09283,SUP01694,123,2023-07-18
INV09284,SUP06190,46,2023-09-26
INV09285,SUP10973,232,2021-03-03
INV09286,SUP03811,349,2021-05-14
INV09287,SUP19459,304,2023-09-01
INV09288,SUP11578,349,2021-08-20
INV09289,SUP00668,98,2022-12-21
INV09290,SUP16637,80,2023-09-08
INV09291,SUP16321,147,2023-08-03
INV09292,SUP05661,267,2025-09-29
INV09293,SUP19273,289,2021-12-16
INV09294,SUP15619,208,2022-08-02
INV09295,SUP08665,286,2025-04-22
INV09296,SUP11211,294,2022-12-15
INV09297,SUP15520,195,2024-05-22
INV09298,SUP16670,181,2024-03-22
INV09299,SUP08845,39,2021-09-18
INV09300,SUP16426,271,2023-11-07
INV09301,SUP18885,189,2021-07-30
INV09302,SUP17939,14,2023-04-11
INV09303,SUP16143,208,2025-08-02
INV09304,SUP11093,59,2025-01-02
INV09305,SUP18829,70,2025-06-20
INV09306,SUP03605,49,2021-08-08
INV09307,SUP08782,253,2022-10-30
INV09308,SUP13094,220,2024-02-13
INV09309,SUP15275,32,2024-08-23
INV09310,SUP03108,162,2021-05-26
INV09311,SUP19477,355,2025-06-11
INV09312,SUP09972,280,2022-09-11
INV09313,SUP06633,110,2023-12-28
INV09314,SUP16697,77,2023-08-03
INV09315,SUP15202,360,2023-04-01
INV09316,SUP07840,160,2024-04-24
INV09317,SUP06387,191,2023-04-27
INV09318,SUP19585,344,2022-05-04
INV09319,SUP10378,273,2024-06-25
INV09320,SUP00911,134,2022-05-15
INV09321,SUP00231,382,2024-01-28
INV09322,SUP15675,377,2021-11-22
INV09323,SUP14209,313,2023-09-15
INV09324,SUP00836,65,2023-02-26
INV09325,SUP07822,337,2021-05-16
INV09326,SUP15011,202,2022-11-29
INV09327,SUP00788,242,2022-03-03
INV09328,SUP03540,161,2025-07-25
INV09329,SUP08035,80,2024-11-22
INV09330,SUP18227,200,2024-04-25
INV09331,SUP17170,110,2023-06-02
INV09332,SUP00479,185,2025-05-26
INV09333,SUP07693,329,2023-06-11
INV09334,SUP06851,107,2024-03-07
INV09335,SUP14345,231,2025-06-01
INV09336,SUP11917,113,2022-12-02
INV09337,SUP05104,101,2024-01-21
INV09338,SUP18792,276,2024-11-22
INV09339,SUP15865,40,2022-04-29
INV09340,SUP15289,318,2021-12-21
INV09341,SUP05706,140,2024-09-19
INV09342,SUP09239,59,2024-10-03
INV09343,SUP18397,128,2021-06-09
INV09344,SUP12912,212,2025-02-23
INV09345,SUP19558,75,2024-12-28
INV09346,SUP18509,246,2024-03-21
INV09347,SUP14324,55,2025-09-10
INV09348,SUP00884,153,2023-09-24
INV09349,SUP15050,316,2021-08-23
INV09350,SUP19964,345,2024-04-27
INV09351,SUP10261,295,2024-05-05
INV09352,SUP13255,191,2023-08-07
INV09353,SUP12510,260,2022-10-29
INV09354,SUP07128,107,2024-02-11
INV09355,SUP16599,44,2021-07-19
INV09356,SUP08707,299,2025-08-11
INV09357,SUP18324,39,2023-07-01
INV09358,SUP09487,309,2021-12-27
INV09359,SUP11446,280,2022-09-23
INV09360,SUP03402,276,2023-04-12
INV09361,SUP03922,173,2021-05-23
INV09362,SUP02037,315,2024-05-10
INV09363,SUP18502,244,2021-08-11
INV09364,SUP00665,225,2024-11-04
INV09365,SUP14815,175,2025-07-26
INV09366,SUP13952,323,2024-05-06
INV09367,SUP07499,178,2025-04-29
INV09368,SUP07672,240,2025-08-07
INV09369,SUP11861,59,2023-02-16
INV09370,SUP08989,363,2022-11-02
INV09371,SUP19177,296,2023-10-10
INV09372,SUP10950,16,2024-08-13
INV09373,SUP05996,182,2024-09-14
INV09374,SUP13544,124,2021-05-06
INV09375,SUP04865,197,2021-07-05
INV09376,SUP00964,225,2022-03-22
INV09377,SUP14106,155,2025-08-01
INV09378,SUP13610,306,2021-10-12
INV09379,SUP18002,140,2025-12-23
INV09380,SUP07069,19,2024-04-04
INV09381,SUP16849,238,2025-03-27
INV09382,SUP03635,228,2024-07-26
INV09383,SUP01962,29,2025-07-17
INV09384,SUP08565,340,2021-01-01
INV09385,SUP10364,361,2025-03-31
INV09386,SUP08331,213,2021-10-28
INV09387,SUP12244,183,2024-09-15
INV09388,SUP10508,180,2021-11-02
INV09389,SUP14288,36,2023-07-17
INV09390,SUP19472,78,2023-12-25
INV09391,SUP00883,64,2022-08-20
INV09392,SUP00534,70,2023-03-10
INV09393,SUP02055,275,2024-06-14
INV09394,SUP06981,295,2024-03-29
INV09395,SUP15535,198,2023-07-05
INV09396,SUP10435,302,2022-02-05
INV09397,SUP17683,19,2022-02-26
INV09398,SUP10668,154,2024-10-27
INV09399,SUP14370,277,2025-12-02
INV09400,SUP06794,353,2022-10-11
INV09401,SUP10679,180,2022-09-06
INV09402,SUP18229,48,2024-03-13
INV09403,SUP04391,221,2025-06-15
INV09404,SUP07952,137,2024-10-23
INV09405,SUP13355,293,2022-09-16
INV09406,SUP19507,180,2023-06-10
INV09407,SUP07377,396,2025-01-10
INV09408,SUP06401,271,2022-12-07
INV09409,SUP15128,361,2021-07-02
INV09410,SUP13727,82,2024-04-08
INV09411,SUP15316,84,2021-01-17
INV09412,SUP06932,42,2024-06-06
INV09413,SUP02802,317,2023-11-12
INV09414,SUP02264,187,2023-04-08
INV09415,SUP04189,174,2025-10-02
INV09416,SUP03998,123,2021-09-19
INV09417,SUP11092,132,2025-10-12
INV09418,SUP13945,303,2022-08-26
INV09419,SUP13835,317,2021-05-08
INV09420,SUP11246,50,2023-01-27
INV09421,SUP17471,158,2024-01-30
INV09422,SUP12383,58,2021-04-19
INV09423,SUP05525,181,2021-01-02
INV09424,SUP13216,141,2024-12-11
INV09425,SUP18829,151,2024-02-21
INV09426,SUP09461,224,2025-08-08
INV09427,SUP04072,286,2023-01-06
INV09428,SUP18150,367,2021-08-13
INV09429,SUP02279,21,2025-10-30
INV09430,SUP11645,150,2022-08-01
INV09431,SUP02990,120,2025-11-08
INV09432,SUP08740,228,2021-03-05
INV09433,SUP01712,310,2022-04-27
INV09434,SUP02991,290,2023-06-04
INV09435,SUP05356,260,2024-12-09
INV09436,SUP04009,390,2024-04-23
INV09437,SUP03327,123,2023-03-19
INV09438,SUP16931,170,2024-07-04
INV09439,SUP08912,365,2022-10-14
INV09440,SUP15784,148,2024-12-28
INV09441,SUP12769,126,2023-02-23
INV09442,SUP13742,56,2023-04-12
INV09443,SUP08002,31,2023-02-21
INV09444,SUP13353,208,2023-06-11
INV09445,SUP02070,186,2024-01-22
INV09446,SUP07157,242,2022-03-09
INV09447,SUP03290,251,2024-09-18
INV09448,SUP06881,44,2021-12-22
INV09449,SUP04987,51,2023-08-31
INV09450,SUP14054,234,2021-10-12
INV09451,SUP19453,386,2022-01-21
INV09452,SUP17301,119,2024-02-12
INV09453,SUP03072,379,2023-02-27
INV09454,SUP05879,212,2025-09-24
INV09455,SUP01738,188,2023-01-08
INV09456,SUP15896,364,2025-09-17
INV09457,SUP18731,211,2023-05-05
INV09458,SUP06285,372,2021-11-12
INV09459,SUP11465,265,2022-08-14
INV09460,SUP18375,288,2025-11-23
INV09461,SUP14636,66,2024-10-04
INV09462,SUP03064,385,2021-09-15
INV09463,SUP15452,31,2021-10-03
INV09464,SUP16833,358,2021-01-24
INV09465,SUP18458,10,2021-05-27
INV09466,SUP19228,174,2024-08-20
INV09467,SUP06888,14,2021-02-02
INV09468,SUP19118,78,2021-10-22
INV09469,SUP02739,308,2025-01-17
INV09470,SUP16940,35,2025-12-18
INV09471,SUP11921,334,2023-09-24
INV09472,SUP17539,91,2024-09-09
INV09473,SUP05241,304,2023-06-14
INV09474,SUP08285,116,2021-10-06
INV09475,SUP14297,47,2021-06-23
INV09476,SUP06377,21,2021-10-09
INV09477,SUP09541,311,2024-08-08
INV09478,SUP02819,394,2025-07-09
INV09479,SUP14359,292,2023-05-02
INV09480,SUP12671,105,2025-10-28
INV09481,SUP09946,310,2023-07-23
INV09482,SUP04900,216,2025-06-04
INV09483,SUP12639,289,2024-11-25
INV09484,SUP17680,314,2024-05-22
INV09485,SUP18345,81,2023-05-22
INV09486,SUP11647,107,2024-06-30
INV09487,SUP00177,357,2022-01-04
INV09488,SUP06231,59,2023-07-20
INV09489,SUP07244,197,2023-11-10
INV09490,SUP04975,198,2023-05-19
INV09491,SUP06865,49,2024-02-05
INV09492,SUP01067,227,2025-08-07
INV09493,SUP09706,333,2023-07-11
INV09494,SUP15328,290,2023-02-27
INV09495,SUP03214,296,2022-12-29
INV09496,SUP17617,40,2022-04-08
INV09497,SUP02490,288,2022-01-16
INV09498,SUP19842,87,2023-05-20
INV09499,SUP19575,86,2024-05-23
INV09500,SUP09984,280,2021-01-16
INV09501,SUP00867,302,2024-03-29
INV09502,SUP11749,54,2023-10-18
INV09503,SUP03676,339,2025-10-01
INV09504,SUP12549,38,2025-02-05
INV09505,SUP13822,68,2022-04-30
INV09506,SUP10349,188,2024-12-29
INV09507,SUP09233,159,2023-10-25
INV09508,SUP04470,341,2022-07-06
INV09509,SUP10095,88,2023-04-22
INV09510,SUP17784,172,2024-01-24
INV09511,SUP17125,165,2024-03-26
INV09512,SUP12631,161,2023-01-22
INV09513,SUP08724,44,2021-03-10
INV09514,SUP02368,99,2021-03-19
INV09515,SUP15853,119,2024-03-09
INV09516,SUP00651,135,2023-09-17
INV09517,SUP11130,166,2024-12-14
INV09518,SUP17273,205,2023-01-25
INV09519,SUP16749,178,2021-08-20
INV09520,SUP11302,389,2024-04-03
INV09521,SUP14205,13,2023-09-14
INV09522,SUP06549,152,2024-11-15
INV09523,SUP17780,168,2021-06-13
INV09524,SUP18730,31,2021-10-18
INV09525,SUP01335,135,2025-02-04
INV09526,SUP08842,12,2025-02-06
INV09527,SUP15319,203,2023-12-15
INV09528,SUP19439,252,2025-10-26
INV09529,SUP05847,350,2025-03-18
INV09530,SUP04492,331,2025-05-15
INV09531,SUP01041,152,2022-07-27
INV09532,SUP08558,63,2023-08-11
INV09533,SUP09130,276,2023-11-25
INV09534,SUP02191,177,2021-06-10
INV09535,SUP13099,389,2023-12-08
INV09536,SUP05757,91,2025-12-28
INV09537,SUP19660,265,2024-06-03
INV09538,SUP03494,307,2021-07-01
INV09539,SUP06790,202,2022-05-18
INV09540,SUP18047,330,2023-08-26
INV09541,SUP03018,22,2024-07-15
INV09542,SUP19571,285,2025-02-27
INV09543,SUP06672,277,2024-09-21
INV09544,SUP13992,181,2024-10-01
INV09545,SUP12592,39,2021-06-09
INV09546,SUP19593,99,2024-11-01
INV09547,SUP11358,321,2024-07-21
INV09548,SUP05074,285,2024-01-10
INV09549,SUP15612,153,2025-06-23
INV09550,SUP05630,319,2024-04-02
INV09551,SUP09454,336,2022-10-02
INV09552,SUP11972,317,2024-06-09
INV09553,SUP16962,242,2021-04-19
INV09554,SUP14898,231,2022-12-05
INV09555,SUP10530,302,2024-01-01
INV09556,SUP14731,288,2025-05-14
INV09557,SUP00270,125,2021-01-23
INV09558,SUP18690,378,2023-08-19
INV09559,SUP08989,47,2023-07-19
INV09560,SUP02980,10,2023-11-16
INV09561,SUP13032,67,2023-08-19
INV09562,SUP06057,174,2024-03-21
INV09563,SUP10605,106,2025-02-11
INV09564,SUP00680,282,2022-11-10
INV09565,SUP04606,320,2023-05-13
INV09566,SUP13207,176,2022-12-24
INV09567,SUP14503,42,2025-06-23
INV09568,SUP18244,109,2022-08-27
INV09569,SUP12029,176,2022-08-16
INV09570,SUP08664,112,2021-12-10
INV09571,SUP02034,295,2021-03-14
INV09572,SUP07074,38,2024-11-24
INV09573,SUP16009,123,2024-05-08
INV09574,SUP04175,184,2025-03-15
INV09575,SUP11787,70,2022-09-15
INV09576,SUP13071,98,2025-01-28
INV09577,SUP10645,171,2025-05-27
INV09578,SUP16338,105,2024-02-29
INV09579,SUP11767,147,2022-06-18
INV09580,SUP14933,97,2021-05-06
INV09581,SUP17352,26,2024-07-12
INV09582,SUP13735,63,2023-08-28
INV09583,SUP14318,230,2024-03-30
INV09584,SUP00894,111,2021-12-13
INV09585,SUP07744,259,2024-03-19
INV09586,SUP17646,305,2021-04-16
INV09587,SUP16582,52,2024-09-06
INV09588,SUP12392,310,2022-08-21
INV09589,SUP05290,55,2025-07-15
INV09590,SUP05027,162,2025-02-19
INV09591,SUP03477,203,2024-07-02
INV09592,SUP10204,321,2021-02-25
INV09593,SUP09210,60,2022-08-11
INV09594,SUP18695,100,2023-09-20
INV09595,SUP16053,313,2021-06-18
INV09596,SUP07073,229,2021-09-17
INV09597,SUP04014,110,2023-11-02
INV09598,SUP13933,68,2021-06-07
INV09599,SUP18657,282,2025-10-10
INV09600,SUP14957,354,2025-05-25
INV09601,SUP12971,74,2022-07-24
INV09602,SUP02709,129,2022-06-01
INV09603,SUP01291,263,2021-09-29
INV09604,SUP15314,93,2024-06-15
INV09605,SUP12738,51,2022-07-30
INV09606,SUP04005,328,2022-07-18
INV09607,SUP16754,326,2025-10-23
INV09608,SUP17370,84,2022-06-11
INV09609,SUP12809,259,2021-01-30
INV09610,SUP08780,24,2025-02-27
INV09611,SUP13213,134,2021-08-17
INV09612,SUP05226,350,2024-05-21
INV09613,SUP17246,80,2021-12-24
INV09614,SUP19097,166,2024-04-26
INV09615,SUP07422,75,2025-02-22
INV09616,SUP19599,64,2021-11-06
INV09617,SUP08234,241,2024-09-11
INV09618,SUP12278,313,2023-07-04
INV09619,SUP01544,220,2023-01-28
INV09620,SUP12414,360,2025-07-13
INV09621,SUP05766,186,2021-12-26
INV09622,SUP02344,56,2022-06-20
INV09623,SUP10319,113,2025-05-22
INV09624,SUP08317,78,2024-12-06
INV09625,SUP08158,49,2022-04-29
INV09626,SUP07683,33,2023-09-21
INV09627,SUP11914,289,2022-01-06
INV09628,SUP05881,53,2025-06-26
INV09629,SUP04705,86,2023-12-17
INV09630,SUP01647,109,2025-11-01
INV09631,SUP05203,320,2021-03-09
INV09632,SUP11361,150,2022-12-04
INV09633,SUP12777,58,2021-06-22
INV09634,SUP15456,369,2021-10-25
INV09635,SUP04571,44,2024-05-04
INV09636,SUP04487,311,2025-08-10
INV09637,SUP16617,294,2021-11-12
INV09638,SUP07425,273,2025-09-12
INV09639,SUP10571,210,2023-10-13
INV09640,SUP15860,140,2025-03-22
INV09641,SUP12216,227,2023-04-26
INV09642,SUP17679,355,2025-04-27
INV09643,SUP14662,132,2023-02-24
INV09644,SUP01777,318,2022-05-03
INV09645,SUP15629,331,2024-09-15
INV09646,SUP19268,323,2023-06-21
INV09647,SUP02728,93,2025-01-26
INV09648,SUP12341,240,2024-07-29
INV09649,SUP11997,45,2021-12-09
INV09650,SUP09960,344,2022-03-08
INV09651,SUP14058,250,2024-03-29
INV09652,SUP18035,24,2025-02-12
INV09653,SUP06254,147,2025-09-21
INV09654,SUP04188,373,2022-12-08
INV09655,SUP00535,220,2021-04-22
INV09656,SUP14964,295,2024-08-08
INV09657,SUP14731,388,2022-06-26
INV09658,SUP16490,173,2025-03-28
INV09659,SUP16047,104,2025-08-06
INV09660,SUP18078,13,2021-08-26
INV09661,SUP09708,164,2021-04-18
INV09662,SUP08391,392,2021-12-10
INV09663,SUP17876,296,2023-08-09
INV09664,SUP13645,279,2023-03-28
INV09665,SUP02651,82,2023-09-03
INV09666,SUP02191,77,2022-09-10
INV09667,SUP10673,213,2023-09-03
INV09668,SUP14415,337,2025-03-09
INV09669,SUP03212,198,2025-03-21
INV09670,SUP02711,384,2023-12-27
INV09671,SUP07897,61,2022-04-24
INV09672,SUP17357,94,2023-02-17
INV09673,SUP08170,61,2024-10-31
INV09674,SUP05688,281,2024-12-16
INV09675,SUP18158,135,2023-03-10
INV09676,SUP04097,64,2023-08-30
INV09677,SUP00726,376,2022-06-22
INV09678,SUP15561,141,2021-10-25
INV09679,SUP18360,75,2023-12-23
INV09680,SUP11262,93,2025-11-18
INV09681,SUP01002,116,2023-06-10
INV09682,SUP00295,380,2021-01-25
INV09683,SUP15413,155,2022-08-15
INV09684,SUP01805,213,2025-06-21
INV09685,SUP17689,326,2023-07-09
INV09686,SUP08276,73,2023-02-22
INV09687,SUP00686,170,2024-10-21
INV09688,SUP04387,205,2022-10-09
INV09689,SUP19768,307,2023-12-22
INV09690,SUP04856,166,2024-10-30
INV09691,SUP01237,289,2021-03-26
INV09692,SUP02909,293,2021-07-19
INV09693,SUP08213,136,2023-12-25
INV09694,SUP05308,188,2024-07-29
INV09695,SUP12919,352,2022-12-26
INV09696,SUP04926,88,2025-09-26
INV09697,SUP04289,244,2023-06-04
INV09698,SUP08445,86,2024-06-04
INV09699,SUP13757,94,2024-08-28
INV09700,SUP02578,307,2025-10-24
INV09701,SUP18046,188,2022-07-13
INV09702,SUP03664,354,2022-11-18
INV09703,SUP04908,395,2022-07-08
INV09704,SUP04491,116,2022-07-01
INV09705,SUP11782,344,2025-07-02
